L1D_LOAD_access,L1D_LOAD_avg_miss_penalty,L1D_LOAD_hit,L1D_LOAD_hit_pct,L1D_LOAD_miss,L1D_LOAD_miss_pct,L1D_RFO_access,L1D_RFO_avg_miss_penalty,L1D_RFO_hit,L1D_RFO_hit_pct,L1D_RFO_miss,L1D_RFO_miss_pct,L1D_TOTAL_access,L1D_TOTAL_avg_miss_penalty,L1D_TOTAL_hit,L1D_TOTAL_hit_pct,L1D_TOTAL_miss,L1D_TOTAL_miss_pct,L1D_WRITEBACK_access,L1D_WRITEBACK_avg_miss_penalty,L1D_WRITEBACK_hit,L1D_WRITEBACK_hit_pct,L1D_WRITEBACK_miss,L1D_WRITEBACK_miss_pct,L2C_LOAD_access,L2C_LOAD_avg_miss_penalty,L2C_LOAD_hit,L2C_LOAD_hit_pct,L2C_LOAD_miss,L2C_LOAD_miss_pct,L2C_RFO_access,L2C_RFO_avg_miss_penalty,L2C_RFO_hit,L2C_RFO_hit_pct,L2C_RFO_miss,L2C_RFO_miss_pct,L2C_TOTAL_access,L2C_TOTAL_avg_miss_penalty,L2C_TOTAL_hit,L2C_TOTAL_hit_pct,L2C_TOTAL_miss,L2C_TOTAL_miss_pct,L2C_WRITEBACK_access,L2C_WRITEBACK_avg_miss_penalty,L2C_WRITEBACK_hit,L2C_WRITEBACK_hit_pct,L2C_WRITEBACK_miss,L2C_WRITEBACK_miss_pct,LLC0_LOAD_access,LLC0_LOAD_avg_miss_penalty,LLC0_LOAD_hit,LLC0_LOAD_hit_pct,LLC0_LOAD_miss,LLC0_LOAD_miss_pct,LLC0_RFO_access,LLC0_RFO_avg_miss_penalty,LLC0_RFO_hit,LLC0_RFO_hit_pct,LLC0_RFO_miss,LLC0_RFO_miss_pct,LLC0_TOTAL_access,LLC0_TOTAL_avg_miss_penalty,LLC0_TOTAL_hit,LLC0_TOTAL_hit_pct,LLC0_TOTAL_miss,LLC0_TOTAL_miss_pct,LLC0_WRITEBACK_access,LLC0_WRITEBACK_avg_miss_penalty,LLC0_WRITEBACK_hit,LLC0_WRITEBACK_hit_pct,LLC0_WRITEBACK_miss,LLC0_WRITEBACK_miss_pct,allocated_pages,avg_rrpv_increment_rounds,common_path_rate,cycles,data_store_evictions,data_store_fills_avg,data_store_fills_cv,data_store_fills_max,data_store_fills_min,data_store_fills_total,data_store_occupancy_0,data_store_occupancy_1,data_store_occupancy_10,data_store_occupancy_11,data_store_occupancy_12,data_store_occupancy_13,data_store_occupancy_14,data_store_occupancy_15,data_store_occupancy_16,data_store_occupancy_2,data_store_occupancy_3,data_store_occupancy_4,data_store_occupancy_5,data_store_occupancy_6,data_store_occupancy_7,data_store_occupancy_8,data_store_occupancy_9,deferred_sos_dirty_writebacks,deferred_sos_services,dram_pages,final_rrpv_0,final_rrpv_1,final_rrpv_2,final_rrpv_3,final_rrpv_4,final_rrpv_5,final_rrpv_6,final_rrpv_7,instructions,ipc,llc_avg_miss_latency,llc_security_mode,major_fault,minor_fault,mode,no_of_sos_triggered,rrpv_sampled_evictions,rrpv_total_rounds,sos_forced_selections,sos_percentage,sos_queue_enqueues,sos_queue_max_occupancy,sos_queue_remaining,sos_service_rate,ssl_common_selections,stale_tag_repairs,tag_free_skew0_avg,tag_free_skew1_avg,tag_insert_skew0,tag_insert_skew1,tag_occ_skew0_0,tag_occ_skew0_1,tag_occ_skew0_10,tag_occ_skew0_11,tag_occ_skew0_12,tag_occ_skew0_13,tag_occ_skew0_14,tag_occ_skew0_2,tag_occ_skew0_3,tag_occ_skew0_4,tag_occ_skew0_5,tag_occ_skew0_6,tag_occ_skew0_7,tag_occ_skew0_8,tag_occ_skew0_9,tag_occ_skew0_avg,tag_occ_skew1_0,tag_occ_skew1_1,tag_occ_skew1_10,tag_occ_skew1_11,tag_occ_skew1_12,tag_occ_skew1_13,tag_occ_skew1_14,tag_occ_skew1_2,tag_occ_skew1_3,tag_occ_skew1_4,tag_occ_skew1_5,tag_occ_skew1_6,tag_occ_skew1_7,tag_occ_skew1_8,tag_occ_skew1_9,tag_occ_skew1_avg,tag_store_full_events,tag_utilization,total_miss_at_tag_array,trace,victim_rrpv_0,victim_rrpv_1,victim_rrpv_2,victim_rrpv_3,victim_rrpv_4,victim_rrpv_5,victim_rrpv_6,victim_rrpv_7
40758497,92.7074,26014502,63.826,14743995,36.174,66571,0.0,66571,100.0,0,0.0,40825068,92.7074,26081073,63.8849,14743995,36.1151,0,0.0,0,0.0,0,0.0,14743995,111.615,4515028,30.6228,10228967,69.3772,0,0.0,0,0.0,0,0.0,14799671,111.614,4570610,30.8832,10229061,69.1168,55676,0.0,55582,99.8312,94,0.168834,10228967,216.418,6750685,65.9958,3478282,34.0042,0,0.0,0,0.0,0,0.0,10284666,216.383,6805822,66.1745,3478844,33.8255,55699,0.0,55137,98.991,562,1.00899,29430,0.309222,99.9982,901910139,7101712.0,3483.63,0.000159448,3486.0,3483.0,7134480.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14205472.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,43.0,125.0,1048576,6584.0,8240.0,4135.0,2472.0,1747.0,1178.0,5578.0,2834.0,200000000,0.221752,169.447,enigma,0,29430,enigma,125.0,7134355.0,2206096.0,125.0,0.00175205,125.0,1.0,0.0,0.00175205,7134355.0,0.0,5.98535,6.01465,3575844.0,3558636.0,0.0,0.0,170.0,7.0,0.0,0.0,0.0,1.0,3.0,9.0,51.0,161.0,386.0,673.0,587.0,8.01465,0.0,0.0,167.0,11.0,0.0,0.0,0.0,0.0,2.0,16.0,53.0,170.0,401.0,651.0,577.0,7.98535,0.0,0.571429,7134480.0,cc-5.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7134355.0
41223434,113.045,26479406,64.2339,14744028,35.7661,66571,0.0,66571,100.0,0,0.0,41290005,113.045,26545977,64.2915,14744028,35.7085,0,0.0,0,0.0,0,0.0,14744028,140.942,4515101,30.6233,10228927,69.3767,0,0.0,0,0.0,0,0.0,14799704,140.941,4570683,30.8836,10229021,69.1164,55676,0.0,55582,99.8312,94,0.168834,10228927,168.65,4956847,48.4591,5272080,51.5409,0,0.0,0,0.0,0,0.0,10284626,168.438,5005931,48.6739,5278695,51.3261,55699,0.0,49084,88.1237,6615,11.8763,29430,,,1001265571,10523040.0,5154.2,0.0138769,5412.0,4900.0,10555808.0,0.0,2302.0,8856.0,10750.0,14454.0,20038.0,29636.0,62712.0,20893926.0,2644.0,3078.0,3350.0,3924.0,4504.0,5294.0,6096.0,7284.0,,,1048576,,,,,,,,,200000000,0.199747,168.438,mirage,0,29430,mirage,0.0,,,,0.0,,,,,,,,,5276872.0,5278936.0,0.0,0.0,186.0,15.0,0.0,0.0,0.0,0.0,3.0,16.0,58.0,162.0,389.0,638.0,581.0,8.01562,0.0,0.0,204.0,10.0,0.0,0.0,0.0,1.0,2.0,17.0,72.0,154.0,403.0,644.0,541.0,7.98438,,,10555808.0,cc-5.trace.gz,,,,,,,,
40769648,100.719,26025686,63.8359,14743962,36.1641,66571,0.0,66571,100.0,0,0.0,40836219,100.719,26092257,63.8949,14743962,36.1051,0,0.0,0,0.0,0,0.0,14743961,107.201,4514983,30.6226,10228978,69.3774,0,0.0,0,0.0,0,0.0,14799637,107.2,4570565,30.883,10229072,69.117,55676,0.0,55582,99.8312,94,0.168834,10228978,165.557,6694107,65.4426,3534871,34.5574,0,0.0,0,0.0,0,0.0,10284677,165.455,6747613,65.6084,3537064,34.3916,55699,0.0,53506,96.0628,2193,3.93723,29430,0.302121,,882014335,7224856.0,3543.76,0.136258,5771.0,2418.0,7257624.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,14451760.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,7304.0,7582.0,3961.0,2487.0,1692.0,1157.0,5720.0,2865.0,200000000,0.226754,165.455,srrip,0,29430,srrip,,7257624.0,2192684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc-5.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7257624.0
44128748,95.966,27484270,62.282,16644478,37.718,54782,0.0,54782,100.0,0,0.0,44183530,95.966,27539052,62.3288,16644478,37.6712,0,0.0,0,0.0,0,0.0,16644477,94.8545,5013597,30.1217,11630880,69.8783,0,0.0,0,0.0,0,0.0,16691252,94.8539,5060301,30.3171,11630951,69.6829,46775,0.0,46704,99.8482,71,0.15179,11630880,166.937,7670544,65.9498,3960336,34.0502,0,0.0,0,0.0,0,0.0,11677676,166.915,7716818,66.0818,3960858,33.9182,46796,0.0,46274,98.8845,522,1.11548,33133,0.307714,99.9981,1319015652,7986947.0,3915.88,0.000121781,3918.0,3915.0,8019715.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,15975942.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,51.0,150.0,1048576,6496.0,8449.0,4051.0,2561.0,1602.0,1165.0,5501.0,2943.0,200000000,0.151628,166.915,enigma,0,33133,enigma,150.0,8019565.0,2467733.0,150.0,0.00187039,150.0,1.0,0.0,0.00187039,8019566.0,0.0,5.99365,6.00635,4019147.0,4000568.0,0.0,0.0,169.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,44.0,158.0,424.0,666.0,572.0,8.00635,0.0,0.0,187.0,8.0,0.0,0.0,0.0,0.0,3.0,13.0,68.0,156.0,389.0,663.0,561.0,7.99365,0.0,0.571429,8019716.0,cc-6.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8019565.0
44477974,115.886,27833525,62.5782,16644449,37.4218,54782,0.0,54782,100.0,0,0.0,44532756,115.886,27888307,62.6243,16644449,37.3757,0,0.0,0,0.0,0,0.0,16644448,123.309,5013585,30.1217,11630863,69.8783,0,0.0,0,0.0,0,0.0,16691223,123.309,5060289,30.3171,11630934,69.6829,46775,0.0,46704,99.8482,71,0.15179,11630863,165.063,5620476,48.3238,6010387,51.6762,0,0.0,0,0.0,0,0.0,11677659,164.91,5661687,48.4831,6015972,51.5169,46796,0.0,41211,88.0652,5585,11.9348,33133,,,1474691256,11877665.0,5815.64,0.0134599,6102.0,5528.0,11910433.0,0.0,2282.0,8560.0,11098.0,14304.0,19824.0,31328.0,63722.0,23601276.0,2658.0,2876.0,3382.0,3872.0,4434.0,5300.0,5934.0,7248.0,,,1048576,,,,,,,,,200000000,0.135622,164.91,mirage,0,33133,mirage,0.0,,,,0.0,,,,,,,,,5954939.0,5955494.0,0.0,0.0,204.0,10.0,0.0,0.0,0.0,1.0,4.0,23.0,55.0,169.0,365.0,624.0,593.0,8.02197,0.0,0.0,180.0,7.0,0.0,0.0,0.0,0.0,1.0,15.0,49.0,191.0,411.0,615.0,579.0,7.97803,,,11910436.0,cc-6.trace.gz,,,,,,,,
44137168,78.3371,27492698,62.2892,16644470,37.7108,54782,0.0,54782,100.0,0,0.0,44191950,78.3371,27547480,62.336,16644470,37.664,0,0.0,0,0.0,0,0.0,16644470,90.356,5013591,30.1217,11630879,69.8783,0,0.0,0,0.0,0,0.0,16691245,90.3554,5060295,30.3171,11630950,69.6829,46775,0.0,46704,99.8482,71,0.15179,11630879,162.974,7609835,65.4279,4021044,34.5721,0,0.0,0,0.0,0,0.0,11677674,162.9,7654815,65.5509,4022859,34.4491,46795,0.0,44980,96.1214,1815,3.87862,33133,0.301238,,1289298726,8116705.0,3979.23,0.129129,6731.0,2630.0,8149473.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,16235458.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,7192.0,7547.0,4201.0,2485.0,1630.0,1201.0,5480.0,3032.0,200000001,0.155123,162.9,srrip,0,33133,srrip,,8149473.0,2454933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc-6.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8149473.0
59926972,92.9435,25455919,42.4782,34471053,57.5218,2986415,173.229,2920855,97.8047,65560,2.19527,62913387,93.0959,28376774,45.1045,34536613,54.8955,0,0.0,0,0.0,0,0.0,34471068,83.9269,2472932,7.17393,31998136,92.8261,65560,158.362,56,0.0854179,65504,99.9146,34686888,84.0789,2623247,7.56265,32063641,92.4374,150260,0.0,150259,99.9993,1,0.000665513,31998136,170.469,23382514,73.0746,8615622,26.9254,65504,130.142,5013,7.65297,60491,92.347,32199566,168.718,23447874,72.8205,8751692,27.1795,135926,0.0,60347,44.397,75579,55.603,34814,0.304779,99.9977,3412935467,17243314.0,8435.59,7.94765e-05,8439.0,8435.0,17276082.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,34488676.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,61.0,404.0,1048576,7300.0,7681.0,3933.0,2506.0,1762.0,1278.0,5513.0,2795.0,200000003,0.0586006,168.718,enigma,0,34814,enigma,404.0,17275678.0,5265263.0,404.0,0.00233849,404.0,1.0,0.0,0.00233849,17275678.0,0.0,5.97168,6.02832,8644966.0,8631116.0,0.0,0.0,174.0,17.0,0.0,0.0,0.0,0.0,2.0,19.0,46.0,161.0,384.0,656.0,589.0,8.02832,0.0,0.0,164.0,11.0,0.0,0.0,0.0,1.0,3.0,11.0,55.0,176.0,411.0,642.0,574.0,7.97168,0.0,0.571429,17276082.0,pr-10.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17275678.0
60715983,115.477,26244884,43.2257,34471099,56.7743,2980397,181.471,2914837,97.8003,65560,2.19971,63696380,115.602,29159721,45.7792,34536659,54.2208,0,0.0,0,0.0,0,0.0,34471113,108.202,2472999,7.17412,31998114,92.8259,65560,166.612,56,0.0854179,65504,99.9146,34686935,108.321,2623316,7.56284,32063619,92.4372,150262,0.0,150261,99.9993,1,0.000665504,31998114,168.416,18664269,58.3293,13333845,41.6707,65504,135.315,3300,5.03786,62204,94.9621,32199545,167.417,18735841,58.1867,13463704,41.8133,135927,0.0,68272,50.227,67655,49.773,34814,,,4175114101,26383819.0,12898.7,0.00884009,13330.0,12540.0,26416587.0,0.0,2296.0,8796.0,11092.0,14654.0,20088.0,31136.0,63236.0,52613396.0,2574.0,2938.0,3358.0,3912.0,4298.0,5360.0,6172.0,7100.0,,,1048576,,,,,,,,,200000003,0.0479029,167.417,mirage,0,34814,mirage,0.0,,,,0.0,,,,,,,,,13205356.0,13211231.0,0.0,0.0,194.0,15.0,0.0,0.0,0.0,0.0,3.0,21.0,63.0,159.0,404.0,625.0,564.0,7.99365,0.0,0.0,186.0,17.0,0.0,0.0,0.0,0.0,3.0,20.0,56.0,161.0,381.0,668.0,556.0,8.00635,,,26416587.0,pr-10.trace.gz,,,,,,,,
61755703,145.476,27284547,44.1814,34471156,55.8186,3041652,145.39,2976092,97.8446,65560,2.15541,64797355,145.476,30260639,46.7004,34536716,53.2996,0,0.0,0,0.0,0,0.0,34471171,140.519,2473058,7.17428,31998113,92.8257,65560,130.5,56,0.0854179,65504,99.9146,34686991,140.499,2623373,7.56299,32063618,92.437,150260,0.0,150259,99.9993,1,0.000665513,31998113,159.318,10607408,33.1501,21390705,66.8499,65504,97.5499,792,1.20909,64712,98.7909,32199544,158.854,10706593,33.2508,21492951,66.7492,135927,0.0,98393,72.3866,37534,27.6134,34814,0.144141,,5220637100,41967334.0,20507.9,1.52038,96726.0,2644.0,42000102.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,83936716.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,1241.0,1768.0,1246.0,1229.0,1149.0,929.0,11918.0,13288.0,200000003,0.0383095,158.854,srrip,0,34814,srrip,,42000102.0,6053944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pr-10.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000102.0
59906603,92.8927,25433387,42.4551,34473216,57.5449,2976402,179.664,2910842,97.7973,65560,2.20266,62883005,93.0574,28344229,45.0745,34538776,54.9255,0,0.0,0,0.0,0,0.0,34473230,83.8398,2460202,7.13656,32013028,92.8634,65560,164.566,48,0.0732154,65512,99.9268,34689749,84.0046,2611207,7.52732,32078542,92.4727,150959,0.0,150957,99.9987,2,0.00132486,32013028,170.483,23410125,73.1269,8602903,26.8731,65512,136.085,4861,7.42001,60651,92.58,32214465,168.77,23475354,72.8721,8739111,27.1279,135925,0.0,60368,44.4127,75557,55.5873,34815,0.305171,99.9975,3410884334,17214852.0,8421.69,8.02091e-05,8425.0,8421.0,17247620.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,34431752.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,62.0,425.0,1048576,7198.0,7719.0,4023.0,2476.0,1725.0,1300.0,5467.0,2860.0,200000003,0.0586358,168.77,enigma,0,34815,enigma,425.0,17247195.0,5263349.0,425.0,0.00246411,425.0,1.0,0.0,0.00246411,17247195.0,0.0,5.99902,6.00098,8608986.0,8638634.0,0.0,0.0,187.0,10.0,0.0,0.0,0.0,1.0,3.0,11.0,64.0,163.0,387.0,654.0,568.0,8.00098,0.0,0.0,181.0,13.0,0.0,0.0,0.0,0.0,2.0,18.0,56.0,161.0,403.0,642.0,572.0,7.99902,0.0,0.571429,17247620.0,pr-14.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17247195.0
60702131,115.422,26228865,43.2091,34473266,56.7909,2969684,189.049,2904124,97.7924,65560,2.20764,63671815,115.562,29132989,45.7549,34538826,54.2451,0,0.0,0,0.0,0,0.0,34473280,108.101,2460255,7.1367,32013025,92.8633,65560,173.946,48,0.0732154,65512,99.9268,34689801,108.236,2611262,7.52746,32078539,92.4725,150961,0.0,150959,99.9987,2,0.00132485,32013025,168.413,18691546,58.3873,13321479,41.6127,65512,142.509,3245,4.95329,62267,95.0467,32214462,167.45,18763415,58.2453,13451047,41.7547,135925,0.0,68624,50.4867,67301,49.5133,34815,,,4172875230,26356541.0,12885.4,0.00895019,13283.0,12512.0,26389309.0,0.0,2366.0,9048.0,11192.0,14630.0,20234.0,30104.0,63734.0,52558486.0,2570.0,2928.0,3340.0,3944.0,4516.0,5396.0,6134.0,7228.0,,,1048576,,,,,,,,,200000003,0.0479286,167.45,mirage,0,34815,mirage,0.0,,,,0.0,,,,,,,,,13192238.0,13197071.0,0.0,0.0,192.0,10.0,0.0,0.0,0.0,1.0,7.0,10.0,62.0,173.0,391.0,572.0,630.0,8.01953,0.0,0.0,183.0,15.0,0.0,0.0,0.0,1.0,3.0,10.0,66.0,167.0,401.0,659.0,543.0,7.98047,,,26389309.0,pr-14.trace.gz,,,,,,,,
61750315,145.433,27276977,44.173,34473338,55.827,3026482,150.853,2960922,97.8338,65560,2.16621,64776797,145.443,30237899,46.6801,34538898,53.3199,0,0.0,0,0.0,0,0.0,34473352,140.419,2460343,7.13694,32013009,92.8631,65560,135.948,48,0.0732154,65512,99.9268,34689872,140.41,2611349,7.5277,32078523,92.4723,150960,0.0,150958,99.9987,2,0.00132485,32013009,159.304,10630032,33.2054,21382977,66.7946,65512,102.38,788,1.20283,64724,98.7972,32214446,158.857,10729506,33.3065,21484940,66.6935,135925,0.0,98686,72.6033,37239,27.3967,34815,0.144112,,5219418392,41944375.0,20496.7,1.52065,99532.0,2644.0,41977143.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,83890798.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,1370.0,1654.0,1168.0,1125.0,1130.0,917.0,11777.0,13627.0,200000003,0.0383184,158.857,srrip,0,34815,srrip,,41977143.0,6049403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pr-14.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41977143.0
59950457,92.8982,25496467,42.5292,34453990,57.4708,2922735,223.933,2857175,97.7569,65560,2.2431,62873192,93.1471,28353642,45.0966,34519550,54.9034,0,0.0,0,0.0,0,0.0,34454002,83.9204,2487619,7.22012,31966383,92.7799,65560,208.885,57,0.0869433,65503,99.9131,34669496,84.1759,2637610,7.60787,32031886,92.3921,149934,0.0,149934,100.0,0,0.0,31966383,170.52,23362868,73.0857,8603515,26.9143,65503,184.543,4973,7.59202,60530,92.408,32167952,169.136,23427992,72.8302,8739960,27.1698,136066,0.0,60151,44.2072,75915,55.7928,34813,0.30501,99.9976,3413618846,17220815.0,8424.6,7.92573e-05,8428.0,8424.0,17253583.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,34443678.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,46.0,408.0,1048576,7137.0,7848.0,4050.0,2518.0,1578.0,1245.0,5364.0,3028.0,200000000,0.0585888,169.136,enigma,0,34813,enigma,408.0,17253175.0,5262383.0,408.0,0.00236473,408.0,1.0,0.0,0.00236473,17253175.0,0.0,6.02393,5.97607,8627969.0,8625614.0,0.0,0.0,180.0,17.0,0.0,0.0,0.0,1.0,3.0,18.0,63.0,171.0,410.0,611.0,574.0,7.97607,0.0,0.0,197.0,7.0,0.0,0.0,0.0,0.0,4.0,19.0,44.0,151.0,411.0,640.0,575.0,8.02393,0.0,0.571429,17253583.0,pr-3.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17253175.0
60742041,115.421,26288008,43.2781,34454033,56.7219,2916861,232.143,2851301,97.7524,65560,2.24762,63658902,115.643,29139309,45.7741,34519593,54.2259,0,0.0,0,0.0,0,0.0,34454046,108.197,2487671,7.22026,31966375,92.7797,65560,217.108,57,0.0869433,65503,99.9131,34669539,108.42,2637661,7.60801,32031878,92.392,149933,0.0,149933,100.0,0,0.0,31966375,168.453,18649464,58.3409,13316911,41.6591,65503,188.145,3283,5.01198,62220,94.988,32167944,167.694,18720907,58.1974,13447037,41.8026,136066,0.0,68160,50.0933,67906,49.9067,34813,,,4174974425,26349586.0,12882.0,0.00872679,13306.0,12488.0,26382354.0,0.0,2278.0,9014.0,11294.0,14166.0,19536.0,31102.0,61556.0,52547250.0,2650.0,3036.0,3454.0,3788.0,4430.0,5162.0,5964.0,7260.0,,,1048576,,,,,,,,,200000000,0.0479045,167.694,mirage,0,34813,mirage,0.0,,,,0.0,,,,,,,,,13195498.0,13186856.0,0.0,0.0,202.0,10.0,1.0,0.0,0.0,0.0,0.0,17.0,70.0,159.0,411.0,578.0,600.0,8.01514,0.0,0.0,195.0,17.0,0.0,0.0,0.0,1.0,4.0,15.0,70.0,169.0,407.0,601.0,569.0,7.98486,,,26382354.0,pr-3.trace.gz,,,,,,,,
61813585,145.532,27359468,44.2613,34454117,55.7387,2948898,211.444,2883338,97.7768,65560,2.2232,64762483,145.657,30242806,46.698,34519677,53.302,0,0.0,0,0.0,0,0.0,34454130,140.652,2487769,7.22052,31966361,92.7795,65560,196.602,57,0.0869433,65503,99.9131,34669623,140.766,2637759,7.60827,32031864,92.3917,149933,0.0,149933,100.0,0,0.0,31966361,159.371,10576741,33.0871,21389620,66.9129,65503,163.856,793,1.21063,64710,98.7894,32167930,159.107,10676179,33.1889,21491751,66.8111,136066,0.0,98645,72.4979,37421,27.5021,34813,0.14387,,5222896545,41963368.0,20505.9,1.5212,100220.0,2644.0,41996136.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,83928784.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,1257.0,1792.0,1302.0,1077.0,926.0,1035.0,12184.0,13195.0,200000000,0.0382929,159.107,srrip,0,34813,srrip,,41996136.0,6041997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pr-3.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41996136.0
59880850,92.9627,25420231,42.4514,34460619,57.5486,2727407,224.233,2661847,97.5963,65560,2.40375,62608257,93.2119,28082078,44.8536,34526179,55.1464,0,0.0,0,0.0,0,0.0,34460631,83.8864,2449380,7.10776,32011251,92.8922,65560,209.214,73,0.111348,65487,99.8887,34676247,84.1423,2599509,7.49651,32076738,92.5035,150056,0.0,150056,100.0,0,0.0,32011251,170.711,23411839,73.1363,8599412,26.8637,65487,184.693,5002,7.63816,60485,92.3618,32212665,169.333,23477265,72.8821,8735400,27.1179,135927,0.0,60424,44.4533,75503,55.5467,34808,0.305177,99.9976,3411368574,17212021.0,8420.31,6.43782e-05,8423.0,8420.0,17244789.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,34426090.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,58.0,417.0,1048576,7097.0,7811.0,4017.0,2633.0,1771.0,1273.0,5421.0,2745.0,200000003,0.0586275,169.333,enigma,0,34808,enigma,417.0,17244372.0,5262578.0,417.0,0.00241812,417.0,1.0,0.0,0.00241812,17244372.0,0.0,6.0127,5.9873,8639072.0,8605717.0,0.0,0.0,184.0,7.0,0.0,0.0,0.0,0.0,2.0,18.0,65.0,174.0,373.0,642.0,583.0,7.9873,0.0,0.0,166.0,9.0,0.0,0.0,0.0,0.0,2.0,13.0,50.0,154.0,407.0,653.0,594.0,8.0127,0.0,0.571429,17244789.0,pr-5.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17244372.0
60673057,115.516,26212387,43.2027,34460670,56.7973,2719484,233.293,2653924,97.5892,65560,2.41075,63392541,115.74,28866311,45.5358,34526230,54.4642,0,0.0,0,0.0,0,0.0,34460682,108.166,2449443,7.10794,32011239,92.8921,65560,218.301,73,0.111348,65487,99.8887,34676297,108.391,2599571,7.49668,32076726,92.5033,150055,0.0,150055,100.0,0,0.0,32011239,168.559,18690070,58.386,13321169,41.614,65487,189.205,3277,5.00405,62210,94.996,32212653,167.807,18761650,58.2431,13451003,41.7569,135927,0.0,68303,50.2498,67624,49.7502,34808,,,4173775301,26361433.0,12887.8,0.00901091,13283.0,12486.0,26394201.0,0.0,2316.0,8858.0,10676.0,14258.0,19760.0,30594.0,61764.0,52571760.0,2692.0,2948.0,3432.0,3942.0,4354.0,5104.0,5994.0,7182.0,,,1048576,,,,,,,,,200000003,0.0479182,167.807,mirage,0,34808,mirage,0.0,,,,0.0,,,,,,,,,13192909.0,13201292.0,0.0,0.0,179.0,13.0,0.0,0.0,0.0,0.0,4.0,9.0,66.0,175.0,361.0,659.0,582.0,8.00684,0.0,0.0,173.0,12.0,0.0,0.0,0.0,0.0,4.0,11.0,57.0,172.0,382.0,672.0,565.0,7.99316,,,26394201.0,pr-5.trace.gz,,,,,,,,
